"lwage","educ","exper","expersq","IQ","KWW","fatheduc","motheduc","black","south","smsa","nearc2","nearc4","momdad14","sinmom14","step14","south66","smsa66","libcrd14","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","married_2","married_3","married_4","married_5","married_6","IQ_missing","KWW_missing","fatheduc_missing","motheduc_missing","married_missing","libcrd14_missing"
"5.0689039230346697","12","7","49","94","30","10","10","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5510802268981898","10","11","121","103","22","10","6","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6.5806388854980504","13","9","81","102","36","10","12","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.7170281410217303","12","6","36","103","14","10","12","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6.3153581619262704","16","3","9","112","31","12","16","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.29526615142822","14","6","36","101","35","7","6","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2324481010437003","16","2","4","121","30","12","12","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.9532427787780797","16","2","4","105","40","12","12","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7.2737870216369602","12","14","196","96","42","10","8","0","0","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.7787852287292498","16","10","100","128","45","14","14","0","0","1","1","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.90775489807129","13","5","25","103","37","16","14","0","0","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"6.76041507720947","12","10","100","110","26","12","9","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.60664987564087","12","9","81","92","32","11","12","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.7900972366332999","12","16","256","87","39","10","12","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.1268692016601598","15","8","64","126","34","9","10","0","0","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.1092481613159197","12","16","256","98","34","10","9","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.5510802268981898","12","16","256","103","39","10","12","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.6120409965515101","14","13","169","122","49","8","12","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.7900972366332999","16","10","100","109","43","12","11","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5395860671997097","18","8","64","125","37","12","12","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.4035739898681596","18","9","81","119","38","12","12","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.4377517700195304","18","6","36","97","42","10","14","0","0","1","0","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.6147260665893599","14","13","169","103","36","8","12","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5875501632690403","18","9","81","95","42","8","16","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3279371261596697","12","12","144","99","40","8","10","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.0497341156005904","12","8","64","106","31","12","10","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.9914650917053196","12","8","64","117","33","10","12","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"5.5214610099792498","14","6","36","112","40","12","12","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.4707989692687997","13","7","49","136","30","8","12","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3935909271240199","12","6","36","103","35","12","12","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6.90775489807129","12","9","81","110","33","8","8","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.2690958976745597","12","10","100","111","26","12","13","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.1758670806884801","12","8","64","115","32","12","13","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6.7452359199523899","12","15","225","90","47","6","12","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2265372276306197","14","10","100","98","45","10","12","0","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.2383251190185502","12","11","121","106","41","8","8","0","0","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.3936281204223597","11","9","81","103","20","10","9","0","0","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0"
"5.0369520187377903","16","2","4","103","38","10","12","0","0","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0"
"5.4806389808654803","12","13","169","95","44","11","12","0","0","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3225650787353498","12","10","100","115","43","11","12","0","0","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2146081924438503","15","6","36","106","40","12","12","0","0","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"5.9188938140869096","16","4","16","102","34","10","12","0","0","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"5.8579330444335902","10","9","81","91","26","8","8","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.3699011802673304","12","8","64","114","26","8","8","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2441668510437003","13","7","49","92","34","10","12","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"5.96614694595337","12","11","121","111","43","10","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0"
"5.6347889900207502","16","3","9","111","34","12","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6.5366921424865696","12","15","225","103","38","10","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"5.7037830352783203","12","8","64","96","30","10","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.4536252021789604","17","4","16","119","36","12","13","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.8348112106323198","13","7","49","85","32","12","13","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2245578765869096","16","4","16","98","34","12","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.8749308586120597","13","5","25","114","30","12","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.5683450698852504","12","15","225","79","39","10","12","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"5.9914650917053196","10","16","256","103","30","10","12","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"6.60664987564087","13","10","100","108","42","16","16","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.8348112106323198","12","16","256","103","34","8","12","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"5.62040090560913","15","8","64","121","39","8","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.05678415298462","9","9","81","103","36","10","12","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"5.47646284103394","12","7","49","117","40","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"5.9532427787780797","13","5","25","103","21","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"5.8579330444335902","12","11","121","107","32","4","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3952617645263699","12","11","121","103","40","10","12","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.6200728416442898","15","10","100","105","45","10","12","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5395860671997097","16","11","121","105","41","12","9","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.9904332160949698","12","16","256","88","43","12","14","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.6347889900207502","12","8","64","96","34","12","10","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.6450910568237296","18","8","64","105","46","10","7","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.9177060127258301","13","13","169","103","41","7","12","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"6.2480430603027299","14","6","36","100","34","16","14","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.9914650917053196","16","4","16","116","43","16","14","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"5.9269261360168501","12","7","49","86","22","12","10","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.39024114608765","12","13","169","88","27","12","10","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.8579330444335902","7","18","324","103","34","10","12","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"6.0330858230590803","11","16","256","97","34","10","12","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"5.8230462074279803","16","7","49","112","43","10","12","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"6.1758670806884801","18","2","4","125","35","18","14","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.2146081924438503","12","10","100","103","12","11","11","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"5.7203121185302699","12","9","81","103","37","10","12","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0"
"6.1092481613159197","10","18","324","84","31","9","12","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6.6450910568237296","16","7","49","117","45","14","12","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5806388854980504","16","4","16","110","42","14","12","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.90775489807129","13","10","100","104","32","10","9","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.4377517700195304","14","10","100","101","35","12","12","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.7056388854980504","16","4","16","99","33","12","11","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.9322447776794398","12","16","256","87","35","8","12","0","0","1","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6.5624442100524902","12","15","225","101","43","10","12","0","0","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.0185928344726598","14","4","16","117","31","12","12","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7.1996779441833496","13","13","169","108","41","10","12","0","0","1","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.5736799240112296","12","16","256","103","42","10","1","0","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"5.2574949264526403","10","16","256","86","37","10","9","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"6.6808547973632804","16","10","100","103","43","8","12","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0"
"6.8287119865417498","16","12","144","69","33","10","10","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.4806389808654803","15","5","25","105","30","18","16","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.4377517700195304","13","6","36","104","39","12","12","0","0","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.9324479103088397","8","10","100","103","34","7","10","0","0","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6.2205901145935103","12","10","100","109","38","9","11","1","1","0","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.1355648040771502","16","6","36","85","39","8","8","0","0","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.1654181480407697","16","3","9","114","36","9","11","0","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2146081924438503","15","5","25","99","33","8","13","0","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6.90775489807129","12","16","256","103","42","10","12","0","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"6.4967751502990696","13","15","225","90","46","10","12","0","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.5610308647155797","15","13","169","119","46","12","12","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.8330321311950701","16","9","81","120","42","10","12","0","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"5.7037830352783203","12","6","36","103","36","10","12","0","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"5.8998980522155797","15","6","36","112","46","18","12","0","0","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.4692502021789604","12","12","144","97","34","10","12","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"6.1355648040771502","18","1","1","107","30","14","12","0","0","0","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.9334230422973597","18","9","81","117","41","8","12","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2633981704711896","12","6","36","103","34","12","12","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"5.9269261360168501","18","5","25","125","41","16","16","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"7.3382377624511701","18","10","100","112","47","18","16","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.8276290893554696","18","9","81","106","46","18","14","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.3421220779418901","13","7","49","104","40","8","12","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6.3969302177429199","14","5","25","89","23","8","12","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.5806388854980504","15","6","36","116","38","17","12","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7.0175061225891104","17","1","1","103","46","18","12","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"6.5680780410766602","14","7","49","123","44","10","8","0","0","1","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.6945619583129901","16","7","49","118","40","10","8","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.82979393005371","11","10","100","106","31","8","12","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3099179267883301","9","10","100","103","22","10","12","0","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0"
"5.6021189689636204","12","8","64","91","20","10","12","0","0","1","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0"
"6.7250342369079599","7","19","361","103","22","8","11","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"7.0900769233703604","12","12","144","103","29","7","12","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3647508621215803","14","13","169","114","40","6","8","0","0","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5308780670165998","17","11","121","105","41","12","8","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.90775489807129","18","8","64","84","34","12","8","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2859978675842303","13","5","25","103","31","9","8","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"6.5366921424865696","12","10","100","89","32","10","11","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.2146081924438503","12","10","100","81","36","12","16","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.6200728416442898","13","14","196","118","36","3","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.8167362213134801","17","6","36","91","38","8","16","0","1","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3969302177429199","15","3","9","103","19","8","16","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"6.3578419685363796","16","2","4","113","29","12","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.3985948562622097","12","8","64","121","38","8","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.3578419685363796","12","13","169","102","36","6","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5176711082458496","12","14","196","104","36","10","6","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"6.1590948104858398","18","3","9","106","31","9","10","1","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.8579330444335902","14","4","16","103","39","8","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6.4297189712524396","15","11","121","108","45","9","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.9348940849304199","16","2","4","108","41","12","12","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"5.4930620193481401","16","3","9","121","51","16","13","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.6200728416442898","12","8","64","87","34","7","12","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"6.0890450477600098","18","6","36","107","35","12","14","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5337891578674299","14","9","81","112","43","12","14","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.2166061401367196","18","1","1","116","29","12","14","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.9914650917053196","12","11","121","115","36","12","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.8885731697082502","12","8","64","107","39","12","12","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.4754328727722203","14","10","100","117","36","12","12","0","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.4377517700195304","12","14","196","110","36","10","12","0","0","1","1","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6.5610308647155797","16","6","36","97","35","12","11","1","0","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.9498558044433603","12","11","121","96","42","11","12","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6.6346340179443404","12","9","81","103","45","8","8","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6.2614917755126998","13","6","36","103","28","14","12","0","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6.3543701171875","13","8","64","91","34","6","6","1","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.7627301216125497","14","6","36","97","31","10","6","1","0","1","1","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"6.5694808959960902","12","10","100","90","38","12","8","1","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.5117449760437003","16","5","25","112","34","7","8","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"6.4952650070190403","12","7","49","97","27","7","8","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2971091270446804","14","9","81","120","45","11","8","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6.2633981704711896","13","6","36","109","40","12","12","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6.4614682197570801","12","10","100","103","36","10","8","0","0","1","1","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
