"lwage","wage","educ","exper","expersq","IQ","KWW","black","married","south","smsa","fatheduc","motheduc","nearc2","nearc4","momdad14","sinmom14","step14","south66","smsa66","libcrd14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669"
"6.60664987564087","740","12","9","81","92","32","0","1","0","0","11","12","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.7900972366332999","889","12","16","256","87","39","0","1","0","0","","","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.1268692016601598","458","15","8","64","126","34","0","1","0","1","9","10","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.1092481613159197","450","12","16","256","98","34","0","1","0","1","","9","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0"
"6.5510802268981898","700","12","16","256","103","39","0","1","0","1","","","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0"
"6.6120409965515101","744","14","13","169","122","49","0","1","0","1","8","12","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0"
"6.7900972366332999","889","16","10","100","109","43","0","1","0","1","12","11","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.5395860671997097","692","18","8","64","125","37","0","1","0","1","12","12","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.4035739898681596","604","18","9","81","119","38","0","1","0","0","12","12","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.4377517700195304","625","18","6","36","97","42","0","1","0","1","","14","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.6147260665893599","746","14","13","169","103","36","0","1","0","1","8","12","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.5875501632690403","726","18","9","81","95","42","0","1","0","1","8","16","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.3279371261596697","560","12","12","144","99","40","0","1","0","1","8","10","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.0497341156005904","424","12","8","64","106","31","0","1","0","0","12","10","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"5.9914650917053196","400","12","8","64","117","33","0","1","0","0","","12","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0"
"5.5214610099792498","250","14","6","36","112","40","0","5","0","1","12","12","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.4707989692687997","646","13","7","49","136","30","0","1","0","1","8","12","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.3935909271240199","598","12","6","36","","35","0","1","0","1","12","12","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.90775489807129","1000","12","9","81","110","33","0","5","0","1","8","8","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.2690958976745597","528","12","10","100","111","26","0","1","0","0","12","13","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.1758670806884801","481","12","8","64","115","32","0","4","0","0","12","13","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.7452359199523899","850","12","15","225","90","47","0","1","0","0","6","12","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.2265372276306197","506","14","10","100","98","45","0","1","0","0","","","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.2383251190185502","512","12","11","121","106","41","0","1","0","1","8","8","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"5.3936281204223597","220","11","9","81","","20","0","6","0","1","","9","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"5.0369520187377903","154","16","2","4","","38","0","6","0","1","","","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"5.4806389808654803","240","12","13","169","95","44","0","1","0","1","11","12","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.3225650787353498","557","12","10","100","115","43","0","1","0","1","11","12","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"6.2146081924438503","500","15","6","36","106","40","0","6","0","1","12","12","1","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0"
"5.9188938140869096","372","16","4","16","102","34","0","1","0","1","","","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"5.8579330444335902","350","10","9","81","91","26","0","5","0","0","8","8","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.3699011802673304","584","12","8","64","114","26","0","1","0","0","8","8","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.2441668510437003","515","13","7","49","92","34","0","5","0","0","10","12","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"5.96614694595337","390","12","11","121","111","43","0","5","0","0","","","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.6347889900207502","280","16","3","9","111","34","0","4","0","0","12","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.5366921424865696","690","12","15","225","","38","0","1","0","0","","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.7037830352783203","300","12","8","64","96","30","0","1","0","0","","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.4536252021789604","635","17","4","16","119","36","0","1","0","0","12","13","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.8348112106323198","342","13","7","49","85","32","0","1","0","0","12","13","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.2245578765869096","505","16","4","16","98","34","0","1","0","0","12","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.8749308586120597","356","13","5","25","114","30","0","1","0","0","12","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.5683450698852504","262","12","15","225","79","39","0","1","0","0","","","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.9914650917053196","400","10","16","256","","30","0","1","0","0","","","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.60664987564087","740","13","10","100","108","42","0","1","0","0","16","16","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.8348112106323198","342","12","16","256","","","0","1","0","0","8","12","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0"
"5.62040090560913","276","15","8","64","121","39","0","6","0","0","8","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.05678415298462","427","9","9","81","","36","0","6","0","0","10","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.47646284103394","239","12","7","49","117","40","0","1","0","0","12","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5.9532427787780797","385","13","5","25","","21","0","1","0","0","12","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5.8579330444335902","350","12","11","121","107","32","0","1","0","0","4","8","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6.3952617645263699","599","12","11","121","103","40","0","1","0","0","","","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.6200728416442898","750","15","10","100","105","45","0","1","0","1","10","12","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.5395860671997097","692","16","11","121","105","41","0","1","0","0","12","9","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4.9904332160949698","147","12","16","256","88","43","0","1","0","0","12","14","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.6347889900207502","280","12","8","64","96","34","0","1","0","1","12","10","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.6450910568237296","769","18","8","64","105","46","0","1","0","1","","7","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.9177060127258301","1010","13","13","169","","41","0","4","0","1","7","12","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6.2480430603027299","517","14","6","36","100","34","0","1","0","0","16","14","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"5.9914650917053196","400","16","4","16","116","43","0","6","0","0","16","14","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"5.9269261360168501","375","12","7","49","86","22","0","1","0","0","12","10","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"6.39024114608765","596","12","13","169","88","27","0","1","0","0","12","10","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.8579330444335902","350","7","18","324","","34","0","1","0","0","","","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6.0330858230590803","417","11","16","256","97","34","0","1","0","0","","","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.8230462074279803","338","16","7","49","112","43","0","5","0","0","","12","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.1758670806884801","481","18","2","4","125","35","0","6","0","0","18","14","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.2146081924438503","500","12","10","100","","12","0","1","0","0","11","11","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"5.7203121185302699","305","12","9","81","","37","0","4","0","0","","","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.1092481613159197","450","10","18","324","84","31","0","1","0","0","9","","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"6.6450910568237296","769","16","7","49","117","45","0","1","0","1","14","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5806388854980504","721","16","4","16","110","42","0","6","0","1","14","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.90775489807129","1000","13","10","100","104","32","0","1","0","1","","9","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.4377517700195304","625","14","10","100","101","35","0","1","0","1","12","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.7056388854980504","817","16","4","16","99","33","0","1","0","1","12","11","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.9322447776794398","377","12","16","256","87","35","0","1","0","1","8","","1","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5624442100524902","708","12","15","225","101","43","0","1","0","1","","","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"6.0185928344726598","411","14","4","16","117","31","0","1","0","1","12","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"7.1996779441833496","1339","13","13","169","108","41","0","1","0","1","","","1","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5736799240112296","716","12","16","256","","42","0","1","0","0","","1","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0"
"5.2574949264526403","192","10","16","256","86","37","1","4","0","1","","9","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.6808547973632804","797","16","10","100","","43","1","6","0","1","8","","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"6.8287119865417498","924","16","12","144","69","33","1","1","0","1","10","10","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.4806389808654803","240","15","5","25","105","30","1","6","0","1","18","16","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.4377517700195304","625","13","6","36","104","39","0","1","0","1","12","12","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"6.9324479103088397","1025","8","10","100","","34","0","1","0","1","7","10","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"6.2205901145935103","503","12","10","100","109","38","1","1","1","0","9","11","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1355648040771502","462","16","6","36","85","39","0","1","0","1","8","8","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"6.1654181480407697","476","16","3","9","114","36","0","1","0","0","9","11","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.2146081924438503","500","15","5","25","99","33","0","4","1","1","8","13","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.90775489807129","1000","12","16","256","","42","0","1","0","0","","","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.4967751502990696","663","13","15","225","90","46","0","1","0","0","","","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.5610308647155797","707","15","13","169","119","46","0","1","0","1","12","12","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.8330321311950701","928","16","9","81","120","42","0","1","1","1","","","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"5.7037830352783203","300","12","6","36","","36","0","1","0","0","","","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"5.8998980522155797","365","15","6","36","112","46","0","1","0","1","18","12","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"6.4692502021789604","645","12","12","144","97","","0","1","0","1","","","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.1355648040771502","462","18","1","1","107","30","0","1","0","0","14","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.9334230422973597","1026","18","9","81","117","41","0","1","0","1","8","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.2633981704711896","525","12","6","36","","34","0","1","0","1","12","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"5.9269261360168501","375","18","5","25","125","41","0","6","0","1","16","16","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"7.3382377624511701","1538","18","10","100","112","47","0","1","0","1","18","16","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.8276290893554696","923","18","9","81","106","46","0","5","0","1","18","14","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.3421220779418901","568","13","7","49","104","40","0","4","0","1","8","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.3969302177429199","600","14","5","25","89","23","0","6","0","1","8","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.5806388854980504","721","15","6","36","116","38","0","1","0","1","17","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"7.0175061225891104","1116","17","1","1","","46","0","6","0","1","18","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.5680780410766602","712","14","7","49","123","44","0","1","0","1","","8","0","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.6945619583129901","808","16","7","49","118","40","0","1","0","1","","8","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.82979393005371","925","11","10","100","106","31","0","1","0","1","8","12","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.3099179267883301","550","9","10","100","","22","0","4","0","1","","","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"5.6021189689636204","271","12","8","64","91","20","0","6","0","1","","","0","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.7250342369079599","833","7","19","361","","22","0","1","0","1","8","11","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"7.0900769233703604","1200","12","12","144","103","29","0","1","0","1","7","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3647508621215803","581","14","13","169","114","40","0","1","0","1","6","8","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"6.5308780670165998","686","17","11","121","105","41","1","1","0","1","12","8","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.90775489807129","1000","18","8","64","84","34","1","1","0","1","12","8","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.2859978675842303","537","13","5","25","","31","1","6","0","1","9","8","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5366921424865696","690","12","10","100","89","32","1","1","0","1","","11","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"6.2146081924438503","500","12","10","100","81","36","0","6","0","1","12","16","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.6200728416442898","750","13","14","196","118","36","0","1","0","1","3","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.8167362213134801","913","17","6","36","91","38","0","1","1","1","8","16","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3969302177429199","600","15","3","9","","19","0","6","0","1","8","16","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3578419685363796","577","16","2","4","113","29","0","6","0","1","12","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3985948562622097","601","12","8","64","121","38","0","1","0","1","8","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3578419685363796","577","12","13","169","102","36","0","1","0","1","6","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5176711082458496","677","12","14","196","104","36","0","5","0","1","","6","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1590948104858398","473","18","3","9","106","31","1","1","0","1","9","10","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.8579330444335902","350","14","4","16","","39","0","1","0","1","8","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.4297189712524396","620","15","11","121","108","45","0","1","0","1","9","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.9348940849304199","378","16","2","4","108","41","0","6","0","1","12","12","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"5.4930620193481401","243","16","3","9","121","51","0","6","0","1","16","13","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.6200728416442898","750","12","8","64","87","","0","4","0","1","7","12","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"6.0890450477600098","441","18","6","36","107","35","0","1","0","0","12","14","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5337891578674299","688","14","9","81","112","43","0","6","0","1","12","14","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.2166061401367196","501","18","1","1","116","29","0","1","0","0","12","14","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.9914650917053196","400","12","11","121","115","36","0","6","0","1","12","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.8885731697082502","981","12","8","64","107","39","0","1","0","1","12","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.4754328727722203","649","14","10","100","117","36","0","1","1","1","12","12","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.4377517700195304","625","12","14","196","110","36","0","1","0","1","","","1","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.5610308647155797","707","16","6","36","97","35","1","1","0","1","12","11","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"6.9498558044433603","1043","12","11","121","96","42","0","4","0","1","11","12","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.6346340179443404","761","12","9","81","","45","0","1","0","1","8","8","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.2614917755126998","524","13","6","36","","28","0","1","0","0","14","12","1","1","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0"
"6.3543701171875","575","13","8","64","91","34","1","1","0","1","6","6","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.7627301216125497","865","14","6","36","97","31","1","6","0","1","","6","1","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.5694808959960902","713","12","10","100","90","38","1","1","0","1","12","8","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.5117449760437003","673","16","5","25","112","","0","1","0","1","7","8","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.4952650070190403","662","12","7","49","97","27","0","1","0","1","7","8","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.2971091270446804","543","14","9","81","120","45","0","1","0","1","11","8","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.2633981704711896","525","13","6","36","109","40","0","6","0","1","12","12","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.4614682197570801","640","12","10","100","","36","0","1","0","1","","8","1","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"5.6937317848205602","297","12","8","64","","26","0","6","0","1","","8","1","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.8532991409301802","947","8","19","361","","37","1","5","0","1","","","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"6.2146081924438503","500","12","16","256","99","40","1","1","0","1","8","9","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"6.4297189712524396","620","13","6","36","","43","1","4","0","1","5","7","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"5.6240181922912598","277","12","7","49","","31","1","1","0","1","","10","1","1","0","1","0","0","1","","0","0","0","1","0","0","0","0","0"
"5.4806389808654803","240","10","10","100","99","29","0","1","1","0","5","8","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.4806389808654803","240","10","9","81","","34","0","6","1","0","5","8","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1355648040771502","462","12","15","225","85","32","0","1","0","1","","","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.0014147758483896","404","12","9","81","97","32","1","6","0","1","","11","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1092481613159197","450","12","7","49","95","40","1","1","0","1","","11","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.5214610099792498","250","12","6","36","","28","1","6","0","1","3","2","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5889258384704599","727","11","9","81","","23","1","4","0","1","","9","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.50278997421265","667","12","6","36","","30","1","1","0","1","","9","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.8690137863159197","962","12","10","100","80","31","1","4","0","1","","6","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.6200728416442898","750","14","7","49","126","44","0","6","0","1","","8","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.50278997421265","667","14","5","25","","20","0","6","0","1","8","8","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5395860671997097","692","17","11","121","109","49","0","1","0","0","8","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1420369148254403","465","12","7","49","","21","1","1","0","1","6","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.4630289077758798","641","12","12","144","","38","1","5","0","1","","","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5652651786804199","710","11","12","144","86","22","1","1","0","1","","11","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.0520892143249503","425","13","6","36","","22","1","6","0","1","","10","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.7250342369079599","833","12","9","81","112","46","0","1","0","1","12","12","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0"
"5.7301001548767099","308","12","8","64","98","41","0","1","0","1","12","12","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0"
"6.4377517700195304","625","16","7","49","119","48","0","4","0","1","12","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"7.2737870216369602","1442","16","10","100","","26","0","1","0","1","13","16","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5117449760437003","673","16","3","9","102","38","0","1","0","1","12","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"7.2048931121826199","1346","17","5","25","","46","0","1","0","1","14","14","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.9914650917053196","400","17","10","100","128","41","0","4","0","1","12","10","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.2499752044677699","518","9","19","361","82","38","0","1","0","0","12","","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1224927902221697","456","14","6","36","","30","0","1","0","1","16","16","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.0137147903442401","409","17","10","100","113","42","0","1","1","1","12","12","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3261489868164098","559","18","10","100","105","45","0","6","0","1","5","9","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.4380788803100604","230","12","6","36","","32","1","1","0","1","10","9","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.9334230422973597","1026","17","4","16","124","46","0","6","0","1","18","18","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.9865670204162598","1082","12","9","81","","48","0","1","0","1","13","13","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"7.0917420387268102","1202","14","4","16","94","39","0","1","0","1","13","13","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"5.7960581779479998","329","17","2","4","117","40","0","1","0","0","","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1758670806884801","481","18","3","9","116","39","0","6","0","1","14","14","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5117449760437003","673","18","0","0","","33","0","6","1","1","14","","1","1","1","0","0","0","1","","0","0","1","0","0","0","0","0","0"
"7.4283328056335396","1683","17","8","64","","41","0","6","0","1","12","12","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"7.1561770439147896","1282","16","12","144","112","40","0","1","0","1","12","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3578419685363796","577","12","6","36","","23","0","6","0","1","12","14","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.0958251953125","444","18","3","9","105","31","0","6","0","1","9","9","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1758670806884801","481","16","6","36","87","34","1","6","0","1","","9","1","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1463289260864302","467","12","6","36","108","","1","6","0","1","16","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5042881965637198","668","6","19","361","","40","0","1","0","1","3","3","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"5.6559920310974103","286","15","6","36","89","36","0","1","0","1","12","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.3578419685363796","577","18","9","81","119","","0","1","0","1","12","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.5806388854980504","721","14","9","81","97","34","0","1","0","1","12","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.1355648040771502","462","12","7","49","89","28","0","1","0","1","6","8","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.6200728416442898","750","15","4","16","","28","0","1","0","1","12","10","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"5.2983169555664098","200","12","6","36","131","39","0","6","0","1","6","12","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"6.4769730567932102","650","12","9","81","","26","0","1","0","1","12","10","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
